paper_id	0	1	2	3	4	5	6	7	8	decision
_9k5kTgyHT	6.0	6.0	5.0							Unknown
4NWwhku4AEI	8.0	5.0	3.0	6.0						Unknown
Rq13idF0F73	8.0	5.0	5.0	6.0						Unknown
X2Dbqvfx-NI	6.0	5.0	3.0							Unknown
BCfxM1tR8E	3.0	5.0	3.0	6.0	6.0	5.0				Unknown
7GEvPKxjtt	3.0	5.0	8.0	8.0						Unknown
M9u_ctqFUlg	6.0	5.0	6.0	8.0						Unknown
t1N05TtC7CM	3.0	5.0	5.0	3.0						Unknown
NpZ7TIs6ws	5.0	3.0	5.0	5.0						Unknown
h8T5dZWTZ-Z	6.0	3.0	8.0	5.0						Unknown
3S62EPkO7k-	3.0	5.0	5.0	5.0						Unknown
SlzEll3EsKv	6.0	6.0	6.0	3.0						Unknown
q23TzayryBG	3.0	5.0	3.0							Unknown
f25VGPzATcn	3.0	5.0	6.0							Unknown
3wCqIZivcJx	3.0	1.0	6.0	3.0						Unknown
V_V53-WG9m6	6.0	8.0	3.0	3.0						Unknown
NHfSJAWhKTw	3.0	5.0	6.0							Unknown
djpsp_fSf2G	3.0	1.0	3.0							Unknown
gfr5yILQc7_	5.0	3.0	3.0	5.0						Unknown
AtyO3IZYVEy	5.0	3.0	3.0							Unknown
6Ysgo5RXUvn	5.0	6.0	3.0	3.0						Unknown
OTIhUlChVaT	3.0	5.0	3.0	3.0						Unknown
Mvetq8DO05O	8.0	3.0	6.0							Unknown
0KfAZAyClG1	6.0	3.0	5.0	3.0						Unknown
5DKHY-Ag62E	5.0	6.0	3.0	6.0	3.0					Unknown
nMwFhKoAo5v	6.0	6.0	3.0	5.0						Unknown
IJwkJCFQ9EJ	3.0	6.0	3.0	3.0						Unknown
RlCa0pFZsR9	3.0	5.0	5.0							Unknown
G-dM79m_EXd	5.0	1.0	5.0							Unknown
fhKzTDDStdZ	5.0	3.0	6.0							Unknown
Y-J3jGFcnr4	5.0	3.0	3.0	5.0						Unknown
PUwbwZJz9dO	6.0	5.0	6.0							Unknown
BSZN74xLdqn	3.0	5.0	6.0							Unknown
3F6I-0-57SC	5.0	6.0	8.0							Unknown
KAB29urre4C	3.0	3.0	5.0	8.0						Unknown
Hnk1WRMAYqg	6.0	5.0	8.0	5.0						Unknown
_Mic8V96Voy	6.0	8.0	6.0	5.0						Unknown
dCwBpTXbfIq	5.0	6.0	3.0	8.0	5.0	5.0				Unknown
muHaELT29WK	6.0	6.0	3.0	5.0						Unknown
AsSdrNJ-DZG	5.0	6.0	6.0	5.0						Unknown
RjsiAoZqN6	5.0	5.0	3.0	5.0						Unknown
15hYIH0TUi	3.0	5.0	5.0	8.0						Unknown
LlWfawcSpf	6.0	3.0	5.0							Unknown
vSMubaJA1j	5.0	6.0	5.0	3.0						Unknown
5i-n9TYb-xa	3.0	5.0	6.0	5.0	6.0					Unknown
TKIFuQHHECj	3.0	5.0	8.0							Unknown
kPHOmwdHHZX	5.0	3.0	3.0	3.0						Unknown
uCNUPuhyuU	6.0	5.0	5.0	5.0						Unknown
_g-D1zNps_	6.0	5.0	5.0	5.0						Unknown
go0P5gsBE2	3.0	3.0	3.0	5.0						Unknown
Qx0vjIvlkev	3.0	3.0	5.0							Unknown
rbHfqQ9T61E	5.0	3.0	5.0	6.0	5.0					Unknown
-RwZOVybbj	5.0	8.0	6.0							Unknown
kIPyTuEZuAK	6.0	8.0	8.0	8.0						Unknown
kkpL4zUXtiw	5.0	5.0	6.0	5.0						Unknown
020JErJMvVZ	3.0	5.0	8.0	5.0						Unknown
xQCk26Pp00	6.0	5.0	5.0	3.0						Unknown
4Ff0zhHYxwl	6.0	3.0	5.0							Unknown
o3du8VqB4wL	6.0	3.0	6.0	5.0						Unknown
p-N-CoSyszH	3.0	6.0	5.0	5.0						Unknown
qoSNQprgGDs	6.0	6.0	3.0							Unknown
5udLUhg1E5	5.0	3.0	6.0	5.0						Unknown
7t3ggLCjl7G	6.0	6.0	6.0	3.0						Unknown
tFvr-kYWs_Y	6.0	8.0	6.0	6.0						Unknown
YxjfKeWjuQ9	5.0	8.0	6.0	5.0						Unknown
gOZ_pKANaPW	6.0	6.0	3.0	5.0						Unknown
LUOSN8opID1	8.0	6.0	5.0	3.0						Unknown
WOfOf53mVyo	3.0	3.0	6.0	6.0						Unknown
bMUZXhuFEf	3.0	5.0	3.0	8.0						Unknown
to3qCB3tOh9	6.0	5.0	8.0	5.0						Unknown
xOFD5BMwsB	5.0	3.0	5.0	6.0	3.0					Unknown
B-dM7df9Axo	6.0	5.0	5.0	5.0						Unknown
bA6h-N17X1E	3.0	8.0	3.0							Unknown
Mmgcp3MRp7q	3.0	3.0	5.0							Unknown
x-wqE_-uhAL	3.0	3.0	3.0	3.0						Unknown
8wbnpOJY-f	8.0	5.0	5.0	3.0						Unknown
UhEJz3wgLnG	5.0	3.0	6.0	5.0						Unknown
UClBPxIZqnY	6.0	8.0	6.0	3.0						Unknown
3KHzMQUOH4x	1.0	3.0	3.0	3.0						Unknown
DmYnLaFGMoc	6.0	3.0	6.0							Unknown
zdfUK8wPJl	5.0	5.0	3.0	3.0	3.0					Unknown
3itjR9QxFw	6.0	8.0	8.0	6.0						Unknown
JQK0BsKpE8	5.0	3.0	3.0							Unknown
p7EagBsMAEO	8.0	8.0	5.0	5.0	8.0					Unknown
PzBGIu-llo7	5.0	6.0	8.0							Unknown
gfWNItGOES6	3.0	8.0	6.0							Unknown
eqrJZ-Davr2	5.0	3.0	5.0							Unknown
KUP3ic8jdGo	5.0	3.0	8.0	6.0						Unknown
8Vxuz_PJNus	3.0	5.0	6.0							Unknown
6j3bPQtQS-3	3.0	3.0	3.0	3.0						Unknown
egaddkwMOd3	3.0	5.0	5.0							Unknown
yyTNV4CcIR9	5.0	5.0	3.0	5.0	5.0					Unknown
-CIOGGhkEfy	5.0	5.0	5.0							Unknown
mX56bKDybu5	6.0	5.0	5.0	5.0						Unknown
qBvBycTqVJ	6.0	5.0	5.0	6.0						Unknown
NUBuJsAq1U	5.0	3.0	1.0	3.0						Unknown
ybFkELZjuc	5.0	5.0	6.0	5.0						Unknown
e25n9Z29PeC	5.0	5.0	5.0	3.0						Unknown
9aokcgBVIj1	8.0	5.0	8.0	6.0	6.0					Unknown
IHGnybgLo1Z										Unknown
lb8wXVGWn0E	5.0	3.0	5.0							Unknown
0PH-P_FIqGD	6.0	3.0	6.0							Unknown
vtVDI3w_BLL	5.0	5.0	8.0	8.0						Unknown
1-MBdJssZ-S	5.0	5.0	8.0	6.0						Unknown
6TxBxqNME1Y	5.0	6.0	6.0	5.0						Unknown
kfOtMqYJlUU	6.0	8.0	6.0	5.0						Unknown
vaf8KQ8bhS	6.0	3.0	5.0	3.0						Unknown
fjh7UGQgOB	5.0	5.0	6.0							Unknown
MuWgF-FVzON	6.0	3.0	6.0	6.0						Unknown
9gfir3fSy3J	8.0	6.0	6.0	8.0						Unknown
TVY6GoURrw	8.0	6.0	6.0	6.0						Unknown
N7ts-GTfuy	5.0	8.0	3.0	5.0						Unknown
02Bt_4tx6r	3.0	6.0	8.0	5.0						Unknown
zyfEWkV6it	6.0	5.0	3.0	3.0	5.0	5.0				Unknown
-1k-zfgHFWQ	3.0	6.0	3.0	6.0						Unknown
jyHAGzMu-1Q	3.0	3.0	3.0							Unknown
cddbeL1HWaD	5.0	5.0	6.0	8.0						Unknown
RPyemmvfqNF	3.0	3.0	6.0	5.0						Unknown
ZbzcLy5I4rz	5.0	5.0	5.0							Unknown
Oc2vlWU0jFY	6.0	6.0	6.0							Unknown
LlOOSDGLD24	5.0	1.0	3.0							Unknown
-P7G-8dmSh4	8.0	3.0	8.0							Unknown
dr56zCCLtqY	5.0	5.0	6.0	6.0						Unknown
TnIZfXSFJAh	5.0	5.0	3.0							Unknown
qkdzAuh_gy	5.0	3.0	3.0	3.0						Unknown
uwmlZn6n-gV	5.0	3.0	3.0	5.0						Unknown
xQQQWB3VcpE	5.0	6.0	3.0	3.0						Unknown
NqaGPQXblk	5.0	3.0	5.0							Unknown
FAXVNe1GxX	6.0	8.0	3.0	1.0						Unknown
iMevKmhiUZ	3.0	3.0	3.0							Unknown
WgGeNLtoDR	1.0	3.0	1.0							Unknown
7KSeWGIOYM	5.0	5.0	3.0	5.0						Unknown
wOVGs7LJVs3	3.0	6.0	3.0							Unknown
nY5e2_e7WpY	3.0	3.0	3.0							Unknown
IA96Pn7A08h	6.0	3.0	6.0	3.0						Unknown
KICUSNslb7Q	3.0	5.0	5.0	6.0						Unknown
KE_wJD2RK4	6.0	6.0	3.0							Unknown
jKgataakTy	3.0	5.0	3.0	5.0						Unknown
jbIYfq4Tr-	6.0	5.0	6.0	5.0						Unknown
gc0HvlDPyA	3.0	6.0	5.0	5.0						Unknown
nlVOZyTZna	5.0	3.0	5.0							Unknown
TPiwkItUSu	6.0	6.0	5.0	5.0						Unknown
MjsDeTcDEy	6.0	6.0	6.0							Unknown
TM9jOSaIzN	10.0	1.0	6.0	3.0						Unknown
pgC3fd-zjw2	5.0	3.0	3.0	1.0	5.0					Unknown
1tHAZRqftM	6.0	6.0	6.0							Unknown
V_06QV-kZX	6.0	5.0	6.0	8.0						Unknown
4CVu_buZwt	3.0	3.0	3.0	3.0						Unknown
Dk7tsv9fkF	5.0	6.0	5.0	5.0						Unknown
En7lGmzT_x	5.0	6.0	3.0							Unknown
3e5nHhhRK93	3.0	6.0	6.0	1.0						Unknown
7sn6Vxp92xV	6.0	3.0	6.0	5.0						Unknown
6fuPIe9tbnC	8.0	6.0	8.0							Unknown
BrJATVZDWEH	6.0	6.0	8.0	8.0	5.0					Unknown
HUsh1c7p0gc	6.0	8.0	5.0	3.0						Unknown
D7shOsFXMv	5.0	5.0	3.0	8.0						Unknown
yHLvIlE9RGN	8.0	8.0	8.0							Unknown
XXTyv1zD9zD										Unknown
CPIy9TWFYBG	6.0	6.0	8.0	5.0						Unknown
CnG8rd1hHeT	5.0	5.0	3.0							Unknown
WXjBX7uz7lO	3.0	3.0	5.0	8.0						Unknown
424tG_RaE-	5.0	5.0	5.0	3.0						Unknown
Z3825mh8yk9	3.0	5.0	3.0							Unknown
C-7D-u3q62f	5.0	6.0	5.0	3.0						Unknown
2aRlyrY-LsJ	5.0	3.0	6.0	6.0						Unknown
HeEqRvCtN2-	3.0	6.0	5.0	6.0						Unknown
Sy-o2N0hF4f	6.0	6.0	5.0	8.0						Unknown
WevBjPK4V3j	3.0	6.0	5.0	3.0						Unknown
lQVpasnQS62	6.0	3.0	8.0							Unknown
icmTV7mhxuQ	3.0	6.0	6.0	6.0						Unknown
0xHVGIiYK2n	5.0	3.0	6.0	6.0						Unknown
v8Xz3gNgEo4	3.0	5.0	3.0	5.0						Unknown
wV09GfqYC-n	5.0	5.0	8.0							Unknown
__czv_gqDQt	5.0	5.0	5.0							Unknown
ooqH4D9Xys	6.0	5.0	8.0	5.0						Unknown
-Ozk9LVtqbV	3.0	3.0	5.0	3.0						Unknown
uJzSlJruEjk	3.0	3.0	6.0							Unknown
_j4ZUpoNO1e	8.0	3.0	3.0	5.0						Unknown
U8MtHLRK06q	3.0	3.0	3.0							Unknown
PZZUcxazxSw	8.0	5.0	5.0							Unknown
YPChvOgRXRA	8.0	6.0	6.0							Unknown
3lH6Pc0Qeg2	3.0	5.0	5.0	1.0						Unknown
9y0HFvaAYD6	8.0	5.0	6.0	8.0						Unknown
dYHYXZ3uGdQ	6.0	8.0	8.0	6.0						Unknown
pXU-5s9yUi1	5.0	3.0	5.0	5.0						Unknown
7EUu177KXY	5.0	5.0	3.0							Unknown
_d2f3hRn0hT	6.0	8.0	3.0	3.0						Unknown
o_Qrw9f512w	5.0	3.0	5.0							Unknown
7lvuPvDNhI4	5.0	5.0	5.0							Unknown
Bvaekygzl2m	3.0	3.0	3.0	5.0						Unknown
iF0B-U0J5fG	6.0	3.0	3.0							Unknown
EmH1WE1fRbt	6.0	3.0	5.0	3.0						Unknown
qNLe3iq2El	8.0	8.0	5.0	8.0						Unknown
gR5yMO1pRRc	3.0	5.0	8.0	1.0						Unknown
S2N25rUM55l	6.0	3.0	6.0	6.0						Unknown
6FAWzRMRk7A	3.0	3.0	6.0	5.0						Unknown
cjavWixtG9f	3.0	3.0	3.0	5.0						Unknown
0cm8HroIxJV	3.0	3.0	3.0	3.0						Unknown
lMPJP3nRGtJ	5.0	6.0	1.0	5.0						Unknown
F5LPNbgpuo0	5.0	3.0	3.0							Unknown
45TeQUJw9tn	5.0	5.0	3.0	8.0						Unknown
4DL3cyuVHrV	1.0	5.0	3.0	3.0						Unknown
4mFTFqOovux	3.0	6.0	5.0	3.0						Unknown
OKfmDPNPwYF	3.0	5.0	6.0	6.0						Unknown
ab2mCzEPwqK	6.0	3.0	5.0	5.0						Unknown
4NLyCJQR3ZR	5.0	5.0	3.0							Unknown
6zrOr_Rdhjs	3.0	6.0	8.0	3.0						Unknown
GQVfDsoFSBg	3.0	6.0	6.0							Unknown
U2g8OGONA_V	6.0	8.0	6.0	5.0						Unknown
KoEa6h1o6D1	5.0	5.0	3.0	3.0						Unknown
c5tbxWXU9-y	3.0	8.0	8.0	6.0						Unknown
PbkBDQ5_UbV	6.0	6.0	6.0	6.0						Unknown
NxpyLebsLAR	5.0	5.0	3.0							Unknown
_lnFErG3F1z	5.0	5.0	6.0	3.0						Unknown
P4bXCawRi5J	6.0	8.0	3.0	8.0						Unknown
0L8tuglXJaW	5.0	3.0	3.0	6.0	5.0					Unknown
I_HxBH2SeW	5.0	5.0	8.0	5.0						Unknown
Vsh8gspKmuu	6.0	1.0	5.0	3.0	3.0					Unknown
_yoBvxHPT_Y	5.0	6.0	3.0							Unknown
Zy350cRstc6	6.0	6.0	8.0	5.0						Unknown
1tXzHPdOJGZ	6.0	5.0	5.0							Unknown
YV8tP7bW6Kt	5.0	6.0	6.0							Unknown
RusKt9aoTON	6.0	3.0	3.0	6.0						Unknown
FCnohuR6AnM	5.0	8.0	6.0	5.0						Unknown
pxStyaf2oJ5	8.0	5.0	8.0	8.0						Unknown
LV8OmADmoOe	3.0	6.0	5.0	3.0						Unknown
tDNGHd0QmzO	3.0	3.0	3.0							Unknown
-i73LPWa3bD	5.0	3.0	5.0	5.0	3.0					Unknown
0ypGZvm0er0	8.0	6.0	8.0							Unknown
PQOlkgsBsik	5.0	5.0	6.0							Unknown
eaEjWtX3xkY	3.0	3.0	3.0	5.0						Unknown
5O2uzDusEN5	5.0	6.0	5.0	5.0						Unknown
0N66Gl63vq	6.0	3.0	5.0	5.0	5.0					Unknown
p7G8t5FVn2h	6.0	6.0	5.0							Unknown
zWnq5AFNhFH	3.0	5.0	5.0	1.0						Unknown
CniFDGvqbUZ	5.0	5.0	5.0	5.0						Unknown
k1FHgri5y3-	3.0	6.0	3.0	5.0						Unknown
y_icnxeeUcl	3.0	6.0	5.0	3.0						Unknown
BGId14emsBj	3.0	6.0	1.0	3.0						Unknown
WoV6DA5P9OL	5.0	5.0	3.0	5.0						Unknown
hj7uBF92qvm	5.0	6.0	3.0	5.0	3.0					Unknown
i2JgYVPce1i	3.0	3.0	1.0	3.0						Unknown
4g7nCbpjNwd	5.0	5.0	5.0	6.0						Unknown
slqzKkFFlp3	5.0	3.0	5.0	3.0						Unknown
H8XpqEkbua_	5.0	6.0	3.0							Unknown
VJeUPUge4DL	3.0	3.0	3.0	6.0						Unknown
vVJZtlZB9D	8.0	6.0	5.0	6.0						Unknown
6tPGEjCN4iI	6.0	3.0	6.0	6.0						Unknown
4LMIZY7gt7h	6.0	6.0	8.0	6.0						Unknown
UMERaIHMwB3	8.0	6.0	6.0							Unknown
OhdF1l90VoC	3.0	3.0	3.0							Unknown
3DIpIf3wQMC	3.0	5.0	6.0	5.0						Unknown
bMXueK316u	3.0	3.0	6.0	5.0						Unknown
dfPuLye6RvY	6.0	3.0	3.0	6.0						Unknown
lrzX-rNuRvw	5.0	5.0	8.0	5.0						Unknown
OysfLgrk8mk	6.0	3.0	6.0	6.0						Unknown
TgcG85ZvBuu	5.0	3.0	5.0	3.0						Unknown
5aT4ganOd98	3.0	8.0	8.0	6.0						Unknown
_hb4vM3jspB	6.0	5.0	5.0	6.0						Unknown
ToYi8C6fetv	3.0	3.0	5.0							Unknown
4XE614GBuGR	8.0	3.0	6.0	6.0	3.0					Unknown
oXM5kdnAUNq	3.0	6.0	6.0							Unknown
MEdZ-7BOsKM	5.0	3.0	6.0	5.0						Unknown
o5mLawmN232	5.0	5.0	5.0	3.0						Unknown
kx8x43_1ftI	3.0	3.0	1.0							Unknown
4IaQ99pSbg5	3.0	3.0	3.0	3.0						Unknown
09I1M8YRJBR	6.0	3.0	8.0	6.0						Unknown
HZJje06x6IO	6.0	3.0	6.0	5.0						Unknown
-z911HH4RFv	5.0	3.0	3.0							Unknown
MR8pqi9R7xP	3.0	6.0	6.0	3.0						Unknown
gVSJ83n47IT	6.0	3.0	5.0	3.0						Unknown
UfMrMbSTmy	6.0	6.0	3.0	3.0	3.0					Unknown
8duT3mi_5n	5.0	5.0	8.0	6.0	6.0					Unknown
v-3dUexkNn	3.0	5.0	5.0							Unknown
0WVNuEnqVu	6.0	6.0	6.0							Unknown
g8wBdhnstYz	6.0	8.0	8.0	6.0						Unknown
5DkfiQPy9A	5.0	5.0	3.0							Unknown
D6hDzJMbRt4	8.0	3.0	3.0							Unknown
AvSIqjCWVId	3.0	3.0	3.0	3.0						Unknown
chDrutUTs0K	3.0	8.0	8.0							Unknown
ap9iq9kaU8j	6.0	5.0	5.0	3.0						Unknown
WWD_2DKUqdJ	6.0	5.0	5.0	3.0						Unknown
pOnhudsvzR	5.0	6.0	8.0	6.0						Unknown
jU_Q6UWBa2	5.0	6.0	5.0							Unknown
6OphWWAE3cS	6.0	6.0	6.0							Unknown
7UrHaeZ5Ie7	8.0	5.0	6.0	3.0						Unknown
vCbnQZ6lXw3	3.0	6.0	3.0							Unknown
_fouOVXUV7O	6.0	3.0	3.0							Unknown
NFcRC4aYSWf	5.0	6.0	3.0	6.0						Unknown
dPs6BGO2QT0	8.0	3.0	6.0	6.0						Unknown
ouUnWeADZKq	5.0	8.0	5.0	8.0						Unknown
GcM7qfl5zY	6.0	8.0	8.0							Unknown
hlCBgdwvBx	6.0	5.0	3.0	6.0						Unknown
BckALoxD8ow	5.0	5.0	3.0	3.0						Unknown
uAmdu-GTG-_	3.0	3.0	3.0							Unknown
8OFAtZzIf7T	5.0	5.0	5.0	5.0						Unknown
WSIHedvwmru	5.0	5.0	6.0							Unknown
XHgHn5gYIVP	5.0	5.0	8.0	3.0						Unknown
lhJtB_F1Ga1	3.0	3.0	6.0	5.0						Unknown
eKllxpLOOm	5.0	6.0	6.0							Unknown
3owqfawaLv	6.0	3.0	6.0	3.0						Unknown
YlMvAomKXO	5.0	5.0	5.0	5.0						Unknown
WcTLZrpzfe										Unknown
R498E9vaqZ	5.0	6.0	6.0	6.0						Unknown
y7CNId2RnV	6.0	5.0	5.0	5.0						Unknown
KjzZrBsORz	5.0	5.0	3.0	1.0						Unknown
1usJZBGNrZ	6.0	6.0	5.0							Unknown
9GOjmbRQ2o	5.0	3.0	6.0	5.0	5.0					Unknown
vqSyt8D3ny	5.0	6.0	6.0	8.0						Unknown
yYEb8v65X8	3.0	8.0	8.0	6.0						Unknown
pIPvjnW1B9A	5.0	3.0	5.0	5.0						Unknown
NrJ-x9KbdZ	5.0	5.0	6.0	5.0						Unknown
MLStcoDEhqi	5.0	3.0	6.0	6.0						Unknown
eMuXAIEYXh9	3.0	5.0	5.0							Unknown
jny79Mfgkno	3.0	3.0	3.0	5.0	3.0					Unknown
FAHVsSfhWs	5.0	3.0	5.0	5.0						Unknown
T1Qx6EC08o	5.0	3.0	3.0							Unknown
gYs_cRuK7V	6.0	8.0	6.0	5.0						Unknown
X5SUR7g2vVw	6.0	8.0	5.0	6.0						Unknown
aCGIa6GfbmN	5.0	5.0	3.0	5.0						Unknown
rMbrVNxYuqZ	8.0	6.0	5.0	6.0						Unknown
ju_Uqw384Oq	6.0	6.0	8.0							Unknown
gfPUokHsW-	5.0	5.0	8.0	8.0						Unknown
tLScKVhcCR	8.0	3.0	6.0	8.0						Unknown
3ZPESALKXO	3.0	6.0	6.0							Unknown
1Imd7_uamo	6.0	3.0	3.0							Unknown
5Jq1ASp33L	8.0	5.0	3.0							Unknown
qY1hlv7gwg	8.0	6.0	5.0	5.0						Unknown
PQ2zoIZqvm	8.0	6.0	6.0	8.0						Unknown
uATOkwOZaI	3.0	6.0	6.0	3.0						Unknown
aFzaXRImWE	8.0	6.0	8.0	6.0	8.0					Unknown
ZTMuZ68B1g	6.0	8.0	6.0							Unknown
i9ogGQHYbkY	3.0	6.0	8.0	8.0						Unknown
8YnDrbx8bnh	3.0	3.0	5.0	8.0						Unknown
CRNwGauQpb6	8.0	5.0	5.0	5.0						Unknown
gMOhS9EvJDX	8.0	3.0	6.0	5.0						Unknown
xYA5j3IH19I	3.0	3.0	5.0	3.0						Unknown
eZ5KJo5GwSI	5.0	5.0	5.0	6.0						Unknown
e9rdb24Yzqx	5.0	3.0	3.0	3.0						Unknown
WgG3bpUiSqE	5.0	3.0	3.0	6.0						Unknown
DQou0RiwkR0	6.0	3.0	5.0	6.0						Unknown
dMSxTUlQgrZ	5.0	6.0	3.0	3.0						Unknown
V8xIHUK3c5Sr	8.0	5.0	5.0	5.0						Unknown
9WdB5yVICCA	6.0	5.0	6.0	3.0	5.0					Unknown
f3dqV4KLZV1	8.0	6.0	5.0	5.0						Unknown
n-5qp16As_C	6.0	3.0	3.0	6.0						Unknown
jgsGOtbktux	1.0	3.0	6.0							Unknown
adT0c0pxbfZ	3.0	3.0	5.0	5.0						Unknown
IowKt5rYWsK	10.0	5.0	8.0							Unknown
-ltZ1uw8ZE7	1.0	6.0	6.0	6.0	5.0					Unknown
ZXu1S-wdy6d	3.0	3.0	5.0	3.0						Unknown
ObtGcyKmwna	6.0	3.0	5.0	6.0						Unknown
SNZxVIFZBIq	3.0	5.0	6.0							Unknown
8Oun8ZUVe8N	5.0	10.0	6.0	8.0						Unknown
l2cryUoxvaX	3.0	3.0	5.0	3.0						Unknown
bl5pGwUQsZq	5.0	3.0	3.0	3.0						Unknown
fwP9Bc4E71	3.0	6.0	6.0							Unknown
SDHSQuBpf2	5.0	3.0	6.0	6.0						Unknown
wYYCBNLEmBv	3.0	5.0	5.0	6.0						Unknown
yhLVkvwUGtH	5.0	5.0	3.0							Unknown
0Q9H_Pgx132	5.0	5.0	5.0	3.0						Unknown
VV0hSE8AxCw	8.0	6.0	6.0	5.0						Unknown
ldRb12nMfLQ	8.0	3.0	5.0	3.0	3.0					Unknown
L5yBcwO1yKH	5.0	6.0	3.0	5.0	3.0					Unknown
HkQ7Ompkpqe	3.0	3.0	8.0	3.0						Unknown
ALDM5SN2r7M	6.0	8.0	6.0							Unknown
1CHhsUY32a										Unknown
Rl4ihTreFnV	6.0	5.0	6.0	6.0						Unknown
V0Vo9eW2nzL	3.0	6.0	5.0	5.0						Unknown
b_cUyW2CJO1	5.0	6.0	3.0	3.0						Unknown
Zuc_MHtUma4	6.0	6.0	5.0	8.0						Unknown
d8CBRlWNkqH	8.0	8.0	6.0							Unknown
-qg8MQNrxZw	5.0	8.0	3.0	8.0						Unknown
4UldFtZ_CVF	6.0	5.0	3.0							Unknown
EONdIvi64h-	3.0	3.0	5.0							Unknown
0YXmOFLb1wQ	6.0	5.0	3.0	5.0	5.0					Unknown
gQsRPozZYIQ	5.0	3.0	6.0							Unknown
TXPN6MtdSE4	8.0	5.0	6.0							Unknown
o2Udz4LZsL5	6.0	6.0	5.0	3.0	6.0	3.0				Unknown
boVagyqWwKa	6.0	3.0	5.0	5.0						Unknown
jXQ0ipgMdU	6.0	6.0	8.0	6.0						Unknown
kwF1ZfHf0W	3.0	3.0	3.0	8.0						Unknown
EwoBTLCY-Y	8.0	6.0	3.0	6.0						Unknown
rPNjqUf9eC4	5.0	6.0	6.0	3.0	3.0					Unknown
DxmF48B_49z	3.0	3.0	5.0	8.0						Unknown
iJthfvecen2	5.0	5.0	3.0							Unknown
m6ahb1mpwwX	6.0	6.0	3.0	6.0						Unknown
XVisF4OaBj6	5.0	3.0	3.0							Unknown
aOKs_OFS9g	3.0	3.0	3.0	5.0						Unknown
_gM8wSWA5l	5.0	3.0	1.0							Unknown
kn7w8UX05a	5.0	3.0	1.0	3.0						Unknown
Lq2rsxfNt8	1.0	1.0	3.0	1.0						Unknown
fn0BQK5T8p	3.0	5.0	6.0							Unknown
-CefY2EOupj	6.0	5.0	6.0							Unknown
SKxzoEbLZpy	5.0	3.0	6.0							Unknown
WVRb98rwbv9	6.0	5.0	8.0							Unknown
s7gnrEtWSm	6.0	5.0	6.0	8.0						Unknown
TuHkVOjSAR	6.0	8.0	6.0	3.0						Unknown
TJY-0L3WyAM	5.0	1.0	3.0	1.0						Unknown
PolHquob8M7	8.0	5.0	6.0							Unknown
OK6LV2q50l	5.0	6.0	3.0							Unknown
ci7LeVhmQSn	5.0	6.0	6.0	3.0						Unknown
PfJrZvtoWUd	5.0	5.0	3.0	3.0						Unknown
oWRcXhIeWw2	5.0	5.0	6.0	5.0	5.0					Unknown
f2wN4v_2__W	8.0	5.0	5.0							Unknown
df84K_d5WPZ	5.0	3.0	1.0	5.0						Unknown
K2OixmPDou3	3.0	5.0	8.0	6.0						Unknown
4WM4cy42B81	5.0	6.0	8.0							Unknown
IloMJ5rqfnt	6.0	8.0	8.0	8.0						Unknown
mPzpPv0geS2	5.0	5.0	6.0							Unknown
lh3GH0BmEF	5.0	5.0	6.0	5.0						Unknown
ogsUO9JHZu0	6.0	3.0	3.0	5.0						Unknown
0v4VkCSkHNm	5.0	5.0	5.0	8.0						Unknown
kIAx30hYi_p	5.0	5.0	6.0	5.0						Unknown
C2fsSj3ZGiU	6.0	6.0	8.0							Unknown
LvwOdSbB9Ic	5.0	5.0	3.0	5.0						Unknown
oxGheSaaplr	5.0	6.0	3.0							Unknown
7BfWbjOqgMf	5.0	6.0	6.0	5.0						Unknown
A09CypdRq8D	3.0	5.0	3.0							Unknown
n7lFF_zE8nm	5.0	8.0	3.0							Unknown
itZ6ggvMnzS	5.0	5.0	8.0	8.0						Unknown
OnM3R47KIiU	6.0	8.0	6.0	3.0						Unknown
MbWntPvE5Tg	3.0	5.0	3.0	5.0						Unknown
-gTqRt6RpqV	3.0	6.0	6.0	5.0						Unknown
W-VfwHzA2yg	5.0	5.0	8.0							Unknown
ktrw68Cmu9c	8.0	3.0	3.0	8.0						Unknown
MpGP-z07TmM	5.0	5.0	8.0	3.0						Unknown
77aKxP46geN	6.0	3.0	6.0	6.0						Unknown
_8ZuxGYmGe_	5.0	5.0	3.0							Unknown
ZR-C_YlIf0q	5.0	5.0	3.0							Unknown
9eT2pA9P-vI	6.0	3.0	6.0							Unknown
JHW30A4DXtO	8.0	6.0	6.0							Unknown
0a5r6iNmacV	5.0	3.0	5.0	3.0						Unknown
G4ywctru8UX	5.0	5.0	5.0	5.0						Unknown
4oXTQ6m_ws8	8.0	5.0	5.0	8.0						Unknown
hXTorkeOSsg	3.0	3.0	6.0	3.0						Unknown
pd1P2eUBVfq	5.0	6.0	8.0	6.0						Unknown
UFbxfSnxan3	5.0	6.0	3.0	5.0						Unknown
ygYXtbb3og3	6.0	6.0	5.0	3.0						Unknown
XUxad2Gj40n	8.0	8.0	3.0	6.0						Unknown
mRieQgMtNTQ	8.0	6.0	8.0	5.0						Unknown
laO3A47q08q	3.0	3.0	5.0	3.0						Unknown
ICYasJBlZNs	6.0	8.0	6.0	5.0						Unknown
GGx4EVTZU5r	6.0	5.0	3.0							Unknown
D4aZrqLDFtE	5.0	3.0	5.0	3.0						Unknown
HmPOzJQhbwg	5.0	8.0	8.0	8.0						Unknown
